TotalAmount,BikePurchase,CustomerID,PersonType,BirthDate,Age,MaritalStatus,Gender,TotalChildren,HomeOwnerFlag,NumberCarsOwned,CountryRegionCode_Num,YearlyIncome_Num,Education_Num,Occupation_Num
69.99,0,26742,IN,1927,93,M,M,3,1,1,0,2,2,1
79.47,0,26780,IN,1980,40,S,F,0,1,2,5,1,1,1
23.78,0,27748,IN,1976,44,S,M,0,0,2,5,1,1,1
54.98,0,28912,IN,1950,70,M,M,3,1,4,3,3,2,4
2405.47,1,13391,IN,1951,69,M,F,2,1,3,1,1,0,1
1700.99,1,18439,IN,1941,79,M,F,3,1,2,5,2,3,4
1750.98,1,18501,IN,1974,46,S,F,0,0,2,5,2,2,3
1170.48,1,21396,IN,1975,45,S,F,0,0,2,5,1,2,1
819.48,1,21667,IN,1973,47,M,F,1,1,1,2,1,4,1
1763.97,1,22510,IN,1965,55,M,F,1,1,0,4,1,4,1
1249.84,1,23794,IN,1955,65,M,F,1,1,1,5,1,1,2
615.47,1,24205,IN,1969,51,S,F,1,0,0,2,1,4,2
2452.04,1,24700,IN,1973,47,S,M,0,0,1,3,1,1,0
649.46,1,27892,IN,1960,60,M,F,3,0,0,4,1,3,2
777.34,1,28705,IN,1952,68,S,F,3,0,2,2,0,2,0
113.96,0,11236,IN,1952,68,S,M,5,1,2,5,2,2,3
123.98,0,13506,IN,1955,65,S,M,2,1,0,3,0,2,0
31.27,0,14715,IN,1970,50,M,M,2,0,0,2,1,2,2
196.4,0,15761,IN,1974,46,S,M,0,1,2,1,1,1,3
63.97,0,16283,IN,1963,57,S,M,3,1,2,3,0,1,0
72.96,0,17106,IN,1971,49,S,F,0,0,2,3,0,0,0
119.98,0,18588,IN,1965,55,S,F,0,0,1,5,1,4,3
39.25,0,18730,IN,1959,61,M,M,1,1,1,0,3,4,3
69.99,0,19846,IN,1943,77,M,M,5,1,2,5,2,4,4
44.46,0,20224,IN,1966,54,M,M,5,0,3,0,3,3,4
69.97,0,20849,IN,1970,50,S,F,0,1,1,4,0,2,0
58.98,0,21007,IN,1960,60,M,M,1,1,0,2,0,2,0
73.96,0,23327,IN,1980,40,S,F,0,0,2,5,1,2,1
36.59,0,23876,IN,1966,54,M,M,3,1,0,5,3,4,1
37.27,0,24222,IN,1979,41,S,F,0,1,2,5,1,1,1
61.08,0,24510,IN,1976,44,M,M,0,0,2,5,1,1,1
3.99,0,24562,IN,1954,66,S,M,3,1,4,2,4,2,3
69.46,0,24845,IN,1944,76,M,M,5,1,2,3,2,1,3
69.99,0,26770,IN,1960,60,M,F,5,1,3,0,2,2,1
36.27,0,27012,IN,1974,46,S,F,3,0,2,5,1,2,2
75.47,0,27395,IN,1942,78,S,F,4,1,2,5,1,4,4
21.49,0,28448,IN,1973,47,M,F,0,1,2,4,0,0,0
2398.05,1,24796,IN,1969,51,M,F,2,1,0,5,2,4,1
2419.06,1,24801,IN,1971,49,S,M,1,1,0,5,2,3,3
777.34,1,28691,IN,1970,50,S,M,0,0,0,2,1,4,2
2398.05,1,29357,IN,1968,52,S,M,0,0,0,4,1,3,2
38.47,0,12638,IN,1954,66,M,M,4,1,1,2,3,2,3
56.97,0,13921,IN,1963,57,M,M,4,1,2,5,2,4,3
78.96,0,15263,IN,1940,80,M,F,2,0,2,0,1,2,2
54.96,0,15292,IN,1971,49,S,F,1,1,0,5,2,3,1
7.28,0,17406,IN,1934,86,M,F,2,1,2,5,2,3,4
73.96,0,17636,IN,1972,48,S,M,0,1,1,2,1,1,0
32.27,0,19907,IN,1955,65,M,M,2,1,4,3,3,1,3
78.98,0,20020,IN,1965,55,S,F,3,0,2,5,3,4,1
69.99,0,20119,IN,1973,47,M,M,0,1,0,5,1,3,1
39.47,0,20443,IN,1976,44,S,M,0,0,2,5,2,2,3
68.97,0,20633,IN,1964,56,M,M,5,1,3,5,3,2,3
49.97,0,20692,IN,1965,55,M,M,0,1,0,5,2,3,3
78.96,0,20881,IN,1967,53,S,F,1,0,1,4,0,2,0
14.98,0,21247,IN,1978,42,M,M,0,1,2,5,1,1,1
13.98,0,24625,IN,1938,82,M,F,3,0,2,1,2,3,4
93.48,0,26046,IN,1956,64,S,F,2,1,2,5,3,0,1
78.98,0,26149,IN,1964,56,S,F,0,0,1,0,2,4,3
27.28,0,26246,IN,1966,54,S,F,0,0,0,5,3,3,1
49.48,0,26501,IN,1948,72,S,F,2,1,2,5,2,2,3
1155.48,1,14885,IN,1954,66,M,F,3,0,2,1,0,0,0
839.48,1,14893,IN,1955,65,M,F,1,1,1,1,1,2,2
2322.28,1,16145,IN,1959,61,S,F,5,1,3,5,2,3,3
2354.98,1,16850,IN,1963,57,S,F,0,0,2,5,3,2,3
2342.93,1,16854,IN,1963,57,M,M,0,1,3,5,4,3,4
2381.94,1,16867,IN,1961,59,S,F,1,0,3,5,4,4,4
2376.96,1,16869,IN,1961,59,M,F,0,1,4,5,4,3,4
1709.98,1,18228,IN,1960,60,M,M,1,1,1,5,2,2,1
1760.47,1,18502,IN,1974,46,M,F,0,1,2,5,2,1,3
567.76,1,23454,IN,1957,63,S,M,2,0,1,5,3,2,3
628.45,1,23723,IN,1949,71,M,M,2,1,1,5,2,2,3
724.47,1,23815,IN,1959,61,S,F,2,0,1,5,1,2,2
574.98,1,24698,IN,1973,47,S,M,0,1,1,2,1,1,0
574.98,1,27009,IN,1971,49,S,F,2,0,2,4,1,2,2
124.97,0,11844,IN,1964,56,S,F,4,1,3,5,1,4,1
42.95,0,11877,IN,1960,60,M,F,1,1,1,5,2,2,1
93.46,0,12565,IN,1942,78,M,F,3,1,1,3,0,2,0
8.99,0,12651,IN,1950,70,S,M,4,1,3,3,3,1,4
21.98,0,13219,IN,1946,74,M,M,5,1,3,5,2,4,4
63.87,0,14018,IN,1952,68,M,F,3,1,2,0,1,1,1
7.28,0,15296,IN,1971,49,M,F,1,1,0,5,2,3,1
39.98,0,15563,IN,1959,61,M,M,4,1,0,5,2,4,3
4.99,0,15573,IN,1958,62,S,M,5,0,2,5,2,4,3
24.99,0,16473,IN,1973,47,S,F,0,0,2,2,0,0,0
78.98,0,18913,IN,1975,45,M,M,0,1,2,5,1,1,1
56.97,0,19050,IN,1953,67,M,M,3,0,1,4,3,2,3
39.98,0,19180,IN,1972,48,S,F,0,0,2,3,0,0,0
128.97,0,20742,IN,1953,67,M,F,2,0,2,5,0,1,0
22.93,0,20774,IN,1958,62,S,M,4,1,0,5,3,3,1
7.28,0,20986,IN,1977,43,M,F,0,1,1,0,0,1,0
7.28,0,21682,IN,1971,49,S,F,2,1,2,4,1,2,2
49.97,0,21760,IN,1944,76,M,F,4,1,2,5,1,1,3
48.97,0,22496,IN,1964,56,M,F,1,1,2,4,1,4,1
39.98,0,23644,IN,1974,46,M,F,0,1,4,0,2,4,3
4.99,0,24045,IN,1968,52,M,M,3,1,0,4,0,1,0
71.58,0,24448,IN,1949,71,M,F,4,1,2,5,1,1,3
29.48,0,24715,IN,1971,49,S,F,0,0,2,3,0,0,0
23.78,0,26212,IN,1979,41,S,F,0,0,1,2,1,2,2
36.27,0,26255,IN,1955,65,S,M,3,0,2,5,0,0,2
27.28,0,26284,IN,1972,48,S,M,0,0,0,5,1,3,1
27.28,0,26494,IN,1947,73,M,M,2,1,1,5,2,2,3
69.99,0,26671,IN,1967,53,M,M,5,1,2,0,3,3,4
60.47,0,27422,IN,1949,71,M,M,2,1,2,5,2,2,3
24.99,0,28974,IN,1939,81,S,F,3,0,2,5,2,3,4
13.98,0,29259,IN,1954,66,S,M,2,1,2,1,2,0,1
3.99,0,29269,IN,1960,60,M,F,4,1,3,5,3,1,3
2340.94,1,16111,IN,1963,57,S,F,4,1,2,5,2,4,1
2380.47,1,16845,IN,1964,56,S,F,0,0,3,5,4,3,4
1750.98,1,17586,IN,1967,53,S,F,0,1,1,1,1,4,3
1725.98,1,18545,IN,1944,76,M,M,4,0,2,5,1,1,3
1700.99,1,18553,IN,1970,50,M,M,1,1,1,5,1,4,1
564.99,1,19843,IN,1943,77,S,M,5,1,2,5,2,4,4
574.98,1,23463,IN,1965,55,S,M,3,0,4,5,4,4,4
1120.49,1,25308,IN,1972,48,S,F,0,0,1,4,1,1,0
599.47,1,27719,IN,1961,59,M,M,5,1,3,0,2,2,1
785.32,1,27763,IN,1967,53,M,F,3,1,1,3,0,1,0
777.34,1,27771,IN,1967,53,S,M,1,1,1,3,1,4,2
124.97,0,11857,IN,1963,57,S,F,3,0,0,5,2,3,3
117.58,0,12862,IN,1978,42,S,F,3,1,2,3,1,2,2
56.97,0,12910,IN,1971,49,M,M,1,1,0,5,2,3,3
144.27,0,13172,IN,1968,52,S,F,0,0,1,5,3,4,4
85.48,0,13207,IN,1945,75,M,M,5,1,2,5,2,4,4
86.95,0,13294,IN,1961,59,M,F,5,1,3,5,3,2,3
93.97,0,14384,IN,1945,75,M,F,4,1,2,5,2,4,4
39.98,0,14693,IN,1973,47,S,M,0,0,1,3,1,1,0
7.28,0,15282,IN,1963,57,M,F,4,1,0,5,3,4,4
170.06,0,16181,IN,1965,55,S,F,0,0,1,0,2,4,3
78.98,0,19799,IN,1973,47,S,M,0,1,1,5,3,4,4
69.99,0,20305,IN,1979,41,S,M,0,0,1,5,1,2,1
64.97,0,20557,IN,1956,64,M,F,3,1,4,4,4,1,3
24.99,0,20571,IN,1946,74,S,F,4,0,4,4,4,4,4
34.98,0,21831,IN,1954,66,M,F,3,1,1,3,3,2,3
74.98,0,21884,IN,1973,47,M,F,0,1,3,0,3,4,3
9.99,0,22053,IN,1968,52,S,M,1,0,4,5,4,4,4
32.28,0,22101,IN,1960,60,S,F,4,0,3,5,3,1,3
84.97,0,22102,IN,1960,60,M,M,0,1,1,5,3,2,3
4.99,0,22918,IN,1966,54,S,M,5,1,3,0,3,3,4
71.58,0,23800,IN,1957,63,M,F,2,1,2,5,0,0,2
71.58,0,24288,IN,1975,45,M,M,0,1,2,5,1,1,1
38.88,0,24519,IN,1974,46,M,M,0,1,1,5,1,2,1
34.89,0,24758,IN,1959,61,M,F,2,0,1,5,1,2,2
99.57,0,24765,IN,1973,47,S,F,1,1,0,5,1,3,1
36.27,0,26258,IN,1955,65,S,F,3,1,2,5,0,0,2
42.28,0,27149,IN,1964,56,M,M,3,1,2,0,2,4,3
39.98,0,27580,IN,1969,51,M,F,4,1,0,0,3,3,4
6.28,0,29134,IN,1964,56,M,M,4,0,3,5,2,4,1
2369.96,1,16100,IN,1969,51,S,M,5,1,3,5,2,3,3
569.97,1,16122,IN,1961,59,M,M,4,1,2,5,1,1,1
2366.96,1,16908,IN,1939,81,S,F,4,1,2,5,3,3,4
2394.97,1,18377,IN,1956,64,S,F,3,1,1,1,2,2,3
1754.98,1,18548,IN,1970,50,M,M,1,1,0,5,1,4,1
1735.98,1,21269,IN,1968,52,S,M,4,1,1,5,3,4,4
548.98,1,23444,IN,1973,47,S,M,0,0,1,3,1,2,2
600.46,1,23474,IN,1956,64,M,F,3,1,2,5,3,2,3
553.97,1,23818,IN,1972,48,M,F,0,1,0,5,1,3,1
2475.95,1,25796,IN,1952,68,M,M,4,1,3,4,4,1,3
765.32,1,28698,IN,1969,51,S,F,0,1,1,2,0,2,0
34.99,0,12274,IN,1970,50,S,M,2,1,0,3,0,1,0
49.97,0,13598,IN,1951,69,M,M,4,1,3,2,4,2,3
21.98,0,14889,IN,1954,66,M,M,1,1,1,5,1,1,2
26.97,0,15911,IN,1952,68,M,F,2,1,2,5,2,1,3
67.97,0,17435,IN,1961,59,S,M,0,0,4,5,4,3,4
27.77,0,17907,IN,1978,42,M,F,0,1,1,0,0,2,0
4.99,0,18661,IN,1957,63,M,M,2,0,2,5,1,1,1
29.48,0,19374,IN,1975,45,S,F,0,0,1,3,0,1,0
94.48,0,19767,IN,1980,40,S,M,0,0,2,5,1,0,2
119.98,0,20022,IN,1965,55,M,F,4,1,1,5,1,4,1
78.98,0,20342,IN,1961,59,M,F,5,1,3,5,3,2,3
37.27,0,23001,IN,1967,53,S,M,0,0,4,5,4,4,4
36.27,0,23748,IN,1978,42,S,F,0,0,1,3,1,2,2
21.49,0,24879,IN,1948,72,M,F,4,1,4,2,3,0,1
71.58,0,24954,IN,1947,73,M,M,4,1,2,5,1,1,3
33.98,0,26394,IN,1945,75,M,F,5,1,2,3,2,1,3
32.27,0,26479,IN,1947,73,S,F,4,0,2,5,1,1,3
4.99,0,26730,IN,1952,68,S,F,3,1,2,1,1,2,3
4.99,0,27188,IN,1970,50,S,F,2,1,2,2,1,2,2
62.98,0,28335,IN,1980,40,M,F,0,0,2,5,1,1,1
36.27,0,28467,IN,1955,65,M,F,2,1,0,2,0,2,0
78.98,0,28743,IN,1915,105,S,F,2,0,2,3,0,0,0
53.99,0,29419,IN,1976,44,S,F,0,1,1,3,0,1,0
2329.99,1,16095,IN,1966,54,M,M,4,1,0,5,2,3,3
2391.94,1,16818,IN,1951,69,M,F,4,1,2,5,2,2,3
2316.97,1,16871,IN,1955,65,M,F,2,1,1,5,3,1,3
1754.98,1,18234,IN,1958,62,M,F,1,1,1,5,2,4,3
1750.98,1,18361,IN,1979,41,S,M,0,0,2,5,2,2,1
1760.47,1,18414,IN,1935,85,M,F,3,0,2,5,1,2,3
1725.98,1,21268,IN,1968,52,M,F,0,1,1,5,3,4,4
1155.48,1,21584,IN,1972,48,M,M,1,1,0,5,1,4,1
588.96,1,23478,IN,1963,57,S,F,0,1,2,5,3,2,3
615.47,1,23742,IN,1953,67,M,F,3,1,3,5,2,0,1
2407.04,1,26818,IN,1967,53,S,M,3,1,1,2,0,1,0
638.95,1,28370,IN,1967,53,S,M,1,0,0,4,1,4,2
56.97,0,13196,IN,1943,77,M,F,2,0,3,5,4,4,4
107.08,0,14197,IN,1949,71,M,M,3,1,4,2,3,2,4
69.97,0,14864,IN,1971,49,S,F,2,1,2,4,1,2,2
7.28,0,15370,IN,1956,64,M,F,4,0,0,5,2,2,3
31.27,0,17084,IN,1980,40,S,M,0,0,2,3,0,0,0
42.28,0,21224,IN,1958,62,M,M,2,1,1,0,3,4,3
69.97,0,22084,IN,1961,59,M,M,1,1,4,5,4,2,3
32.28,0,22157,IN,1977,43,S,F,0,0,2,5,1,0,2
28.48,0,23229,IN,1971,49,S,F,0,0,2,2,0,0,0
36.27,0,24070,IN,1927,93,S,M,2,0,1,3,0,1,0
77.96,0,24076,IN,1965,55,M,M,4,1,2,3,0,0,0
29.98,0,24750,IN,1957,63,M,F,2,1,2,5,0,0,2
14.98,0,25009,IN,1945,75,M,F,2,0,2,0,0,0,2
39.98,0,25227,IN,1965,55,S,M,5,1,4,0,3,4,3
147.28,0,25357,IN,1957,63,M,M,2,0,2,5,0,0,2
53.95,0,26453,IN,1937,83,S,M,3,1,2,5,1,3,4
49.48,0,26477,IN,1947,73,S,M,4,1,2,5,1,1,3
33.98,0,26778,IN,1975,45,S,F,0,1,2,5,1,1,1
6.28,0,27151,IN,1973,47,S,F,0,1,2,4,0,0,0
31.73,0,27160,IN,1978,42,M,F,0,0,1,2,1,1,0
69.99,0,27282,IN,1967,53,M,M,5,0,1,1,1,1,1
29.48,0,28305,IN,1964,56,S,F,4,1,3,0,2,4,3
25.48,0,29444,IN,1956,64,M,F,1,1,0,4,0,4,2
2482.23,1,16782,IN,1946,74,M,M,5,1,3,5,2,4,4
539.99,1,17125,IN,1954,66,M,F,3,0,2,1,0,0,0
2511.32,1,22664,IN,1966,54,M,F,0,0,0,3,1,4,3
561.48,1,23341,IN,1973,47,S,M,0,0,2,5,2,2,3
556.26,1,23342,IN,1973,47,S,F,0,1,2,5,2,2,3
567.76,1,23733,IN,1951,69,M,F,2,1,2,5,2,1,3
2514.93,1,24066,IN,1967,53,M,F,0,0,0,2,1,4,2
1164.47,1,24115,IN,1962,58,M,M,1,1,1,4,1,4,1
1170.48,1,24697,IN,1974,46,M,M,1,1,0,4,1,4,1
2393.06,1,24797,IN,1969,51,S,M,2,0,0,5,2,4,1
1155.48,1,25454,IN,1967,53,S,M,1,0,1,4,1,4,2
564.21,1,27722,IN,1956,64,M,M,1,0,1,0,3,2,1
1197.97,1,28563,IN,1972,48,S,M,1,1,1,2,1,2,2
73.77,0,12476,IN,1965,55,S,M,2,1,0,4,0,1,0
56.97,0,13242,IN,1950,70,S,M,4,1,1,5,2,2,3
67.93,0,14488,IN,1954,66,M,M,3,1,1,5,2,1,3
4.99,0,14628,IN,1961,59,M,M,1,0,1,5,2,2,1
83.97,0,15714,IN,1947,73,S,F,5,1,2,3,3,0,1
7.28,0,15950,IN,1956,64,M,F,3,1,1,5,2,2,3
31.27,0,16202,IN,1971,49,S,M,0,0,1,3,1,1,0
4.99,0,17520,IN,1974,46,S,M,0,1,2,5,2,2,3
7.28,0,18328,IN,1977,43,M,M,0,1,2,5,1,1,1
23.78,0,18796,IN,1947,73,M,M,2,1,2,0,0,1,1
35.0,0,19666,IN,1944,76,M,F,5,1,2,0,0,1,1
24.27,0,22079,IN,1961,59,M,F,5,1,3,1,2,2,3
69.97,0,22763,IN,1948,72,S,F,2,1,1,5,2,2,3
4.99,0,23945,IN,1978,42,M,M,5,1,1,4,1,2,2
9.99,0,24253,IN,1948,72,M,M,2,1,2,0,0,0,2
4.99,0,24744,IN,1956,64,M,M,2,1,2,1,1,1,1
27.77,0,24856,IN,1954,66,M,F,3,0,4,2,4,2,3
34.89,0,25836,IN,1937,83,M,M,3,1,2,5,1,3,4
93.46,0,26256,IN,1955,65,S,M,3,0,2,5,0,0,2
53.99,0,26368,IN,1965,55,S,M,4,1,2,3,0,0,0
68.97,0,26715,IN,1954,66,M,F,2,1,2,5,2,0,1
33.98,0,27312,IN,1944,76,S,F,3,1,4,2,4,4,4
2411.95,1,16653,IN,1973,47,M,F,0,1,2,5,2,2,3
1735.98,1,18543,IN,1944,76,M,M,4,0,2,5,1,1,3
553.97,1,19206,IN,1953,67,M,F,2,0,2,5,0,1,0
1120.49,1,21282,IN,1978,42,M,F,0,1,2,5,2,2,1
1170.48,1,21424,IN,1956,64,M,F,2,0,2,5,2,1,3
1120.49,1,21484,IN,1949,71,M,F,2,1,2,5,2,2,3
597.95,1,23231,IN,1971,49,S,M,0,0,1,3,1,1,0
539.99,1,23359,IN,1966,54,S,M,0,0,3,5,4,3,4
632.45,1,23453,IN,1957,63,M,M,3,1,0,5,2,2,3
583.97,1,24214,IN,1951,69,S,F,2,1,1,2,0,2,0
2398.05,1,26230,IN,1971,49,S,F,0,1,1,2,1,1,0
613.45,1,29297,IN,1960,60,S,F,1,0,1,0,2,2,1
751.34,1,29463,IN,1978,42,S,M,1,1,0,0,0,1,0
223.44,0,11726,IN,1967,53,S,M,0,0,1,5,2,2,1
92.27,0,12087,IN,1947,73,S,M,4,1,1,5,2,4,4
81.46,0,13244,IN,1951,69,M,M,2,1,2,5,2,1,3
177.92,0,13604,IN,1950,70,M,M,4,0,3,4,4,1,4
39.99,0,14710,IN,1971,49,S,F,0,0,1,2,1,1,0
93.97,0,15814,IN,1976,44,S,F,0,1,1,5,1,1,1
171.27,0,16325,IN,1913,107,S,F,1,1,1,4,1,2,2
4.99,0,16904,IN,1938,82,M,F,2,1,0,5,4,3,4
7.28,0,18162,IN,1953,67,M,F,4,1,2,3,3,2,3
86.27,0,18720,IN,1963,57,M,F,5,1,4,0,2,4,3
133.49,0,18861,IN,1954,66,M,F,3,1,0,5,2,1,3
4.99,0,19753,IN,1948,72,M,F,4,0,2,0,0,1,1
132.97,0,20123,IN,1973,47,M,M,1,1,0,5,1,3,1
74.98,0,21170,IN,1968,52,M,M,5,0,3,0,2,4,3
29.99,0,23497,IN,1955,65,M,F,4,1,0,5,2,1,3
130.56,0,24634,IN,1940,80,M,F,3,1,2,5,2,4,4
39.98,0,25517,IN,1976,44,S,F,0,0,1,3,0,1,0
23.78,0,25684,IN,1962,58,S,M,1,0,0,2,0,3,0
21.49,0,25797,IN,1951,69,M,M,4,1,2,3,3,1,3
68.97,0,26709,IN,1955,65,S,F,2,0,2,5,3,0,1
67.49,0,26906,IN,1956,64,M,M,2,1,0,4,0,2,0
2.29,0,28016,IN,1945,75,S,M,5,0,4,5,0,0,2
21.49,0,28050,IN,1950,70,M,M,3,1,1,5,3,4,4
865.95,1,15283,IN,1972,48,S,M,0,0,0,1,1,3,1
2357.28,1,16645,IN,1942,78,M,F,5,1,2,5,3,4,4
2294.99,1,16839,IN,1965,55,M,F,0,1,2,5,4,3,4
1754.98,1,18371,IN,1971,49,M,F,1,1,0,5,2,3,1
2401.45,1,18389,IN,1962,58,S,M,5,0,2,1,3,2,3
1732.26,1,18562,IN,1969,51,M,F,1,1,0,5,2,3,3
539.99,1,24191,IN,1960,60,M,M,3,1,0,2,1,3,2
2407.04,1,24798,IN,1969,51,S,M,2,1,0,5,2,4,1
1759.97,1,25751,IN,1969,51,M,F,0,1,0,2,2,3,1
563.77,1,27710,IN,1963,57,S,M,0,0,2,0,2,4,3
548.98,1,27909,IN,1970,50,S,F,0,0,1,4,0,2,0
600.46,1,28367,IN,1967,53,S,M,1,0,1,4,0,2,0
77.27,0,13972,IN,1965,55,S,M,0,0,1,0,2,4,3
119.98,0,19853,IN,1946,74,M,M,5,1,3,5,2,4,4
78.48,0,20414,IN,1976,44,M,F,0,1,2,5,2,2,1
68.97,0,20538,IN,1951,69,M,F,2,1,1,5,2,2,3
69.99,0,20752,IN,1955,65,M,M,1,0,2,5,1,1,2
49.97,0,21415,IN,1974,46,S,F,0,1,2,5,2,2,3
49.97,0,21809,IN,1951,69,M,F,2,1,2,5,2,2,3
34.89,0,25082,IN,1961,59,M,M,4,1,2,5,1,1,1
32.6,0,25897,IN,1952,68,M,F,2,1,2,5,2,1,3
64.97,0,26087,IN,1961,59,M,F,4,1,1,5,3,1,3
32.27,0,26518,IN,1950,70,S,M,4,1,1,5,2,2,3
21.49,0,27655,IN,1935,85,S,F,4,1,2,5,3,4,4
13.98,0,28361,IN,1965,55,M,F,0,0,0,5,2,3,3
56.95,0,28404,IN,1964,56,M,F,2,1,2,2,1,2,2
60.47,0,28426,IN,1977,43,S,M,0,0,1,4,1,2,2
8.99,0,28610,IN,1956,64,M,F,2,0,2,5,1,1,1
7.28,0,28929,IN,1975,45,S,F,0,0,3,0,2,4,3
7.28,0,29028,IN,1952,68,S,M,2,1,2,5,2,0,1
190.27,0,29212,IN,1965,55,S,F,4,1,4,5,3,4,4
119.98,0,29351,IN,1965,55,S,M,3,0,2,1,1,4,1
639.95,1,19845,IN,1943,77,M,M,5,1,2,5,2,4,4
1179.47,1,21329,IN,1954,66,M,M,2,1,2,5,2,0,1
1750.98,1,22460,IN,1968,52,S,M,1,1,0,4,0,2,0
756.33,1,27170,IN,1972,48,M,M,0,0,1,3,1,1,0
539.99,1,28371,IN,1967,53,S,F,1,0,0,4,1,4,2
103.96,0,12310,IN,1954,66,S,F,3,0,4,4,4,1,3
56.97,0,13188,IN,1942,78,M,M,2,1,3,5,4,3,4
71.58,0,13608,IN,1949,71,M,F,4,1,3,2,4,1,4
166.28,0,16072,IN,1971,49,M,M,1,1,0,5,2,3,3
37.97,0,16450,IN,1977,43,S,F,5,1,2,3,1,2,2
39.98,0,16485,IN,1980,40,S,M,0,1,2,5,1,0,2
31.27,0,16545,IN,1959,61,M,F,1,1,1,3,0,1,0
4.99,0,17344,IN,1978,42,S,M,0,1,2,5,1,1,1
58.98,0,19444,IN,1968,52,M,F,2,0,1,3,0,1,0
85.48,0,20479,IN,1964,56,M,M,4,1,0,1,3,4,4
14.98,0,20516,IN,1947,73,M,M,2,1,1,5,2,2,3
39.98,0,21276,IN,1978,42,M,M,0,1,2,1,1,1,1
4.99,0,21277,IN,1978,42,S,M,0,0,2,1,1,0,2
63.97,0,21829,IN,1955,65,M,F,3,0,4,4,4,1,3
4.99,0,23437,IN,1965,55,S,F,0,0,1,0,2,4,3
69.97,0,23495,IN,1955,65,M,M,4,1,0,5,2,1,3
34.98,0,23558,IN,1979,41,M,M,0,1,2,5,1,1,1
34.98,0,23703,IN,1946,74,M,F,5,1,3,5,1,1,3
38.98,0,24014,IN,1960,60,M,M,1,1,0,2,0,2,0
101.95,0,26178,IN,1980,40,M,F,0,1,2,5,1,1,1
24.99,0,26685,IN,1965,55,S,M,1,0,4,5,4,3,4
7.28,0,27213,IN,1956,64,S,F,3,0,2,5,0,0,2
54.98,0,27643,IN,1961,59,S,M,5,1,3,1,2,2,3
35.23,0,29023,IN,1951,69,M,M,2,1,1,5,2,2,3
25.48,0,29426,IN,1974,46,S,M,0,0,2,3,0,0,0
804.47,1,12020,IN,1979,41,M,F,0,1,2,1,1,1,1
839.48,1,14900,IN,1956,64,M,F,1,1,1,1,1,2,2
2391.95,1,16113,IN,1963,57,S,M,4,0,2,5,2,4,3
2385.94,1,16478,IN,1977,43,S,M,0,0,2,5,2,2,1
2294.99,1,16835,IN,1933,87,M,M,4,1,2,5,2,3,4
2376.96,1,18116,IN,1952,68,M,M,2,1,3,1,2,0,1
1725.98,1,18369,IN,1971,49,M,F,1,1,0,5,2,3,1
2329.98,1,18433,IN,1938,82,M,M,5,0,2,1,2,3,4
608.96,1,19869,IN,1948,72,M,F,4,1,2,5,2,2,3
574.98,1,23319,IN,1978,42,M,M,0,1,2,5,2,2,1
588.96,1,23374,IN,1962,58,M,F,1,1,1,5,2,4,3
1155.48,1,24112,IN,1963,57,M,F,1,1,0,4,1,4,1
2452.34,1,25798,IN,1951,69,S,M,4,0,3,4,4,1,3
578.46,1,28366,IN,1967,53,S,M,3,1,1,4,0,1,0
145.96,0,11679,IN,1969,51,M,M,5,1,2,5,2,3,3
109.97,0,11787,IN,1972,48,M,M,1,1,0,5,2,3,1
35.0,0,12422,IN,1953,67,M,F,1,1,1,5,1,4,1
8.99,0,12552,IN,1938,82,M,M,1,1,0,3,0,4,2
67.46,0,12590,IN,1943,77,S,M,1,1,0,4,1,4,2
96.46,0,12888,IN,1971,49,M,F,1,1,0,5,2,3,1
56.97,0,13374,IN,1948,72,M,M,2,0,2,5,2,2,3
89.97,0,13683,IN,1973,47,S,F,0,0,1,2,1,1,0
90.47,0,14466,IN,1961,59,M,M,4,1,1,5,3,1,3
64.47,0,15539,IN,1962,58,S,M,1,0,1,5,2,4,3
4.99,0,16817,IN,1951,69,M,M,4,1,1,5,2,2,3
12.94,0,17032,IN,1959,61,M,F,5,1,1,5,2,4,3
142.46,0,17321,IN,1964,56,M,F,0,0,1,0,2,4,3
98.96,0,17503,IN,1954,66,M,F,3,0,2,0,1,0,2
13.98,0,18339,IN,1976,44,S,F,0,1,1,5,1,2,1
133.49,0,19699,IN,1961,59,M,F,4,1,2,5,3,1,3
30.48,0,21123,IN,1974,46,S,M,0,1,2,3,0,0,0
68.97,0,21316,IN,1936,84,M,M,2,0,3,5,4,3,4
14.98,0,21721,IN,1959,61,S,F,4,1,0,5,2,3,1
14.98,0,21758,IN,1944,76,M,F,4,1,2,5,1,1,3
37.27,0,22184,IN,1975,45,M,M,0,1,2,5,2,2,1
184.48,0,22377,IN,1967,53,S,M,1,1,0,3,0,3,0
119.96,0,23062,IN,1937,83,M,F,3,1,2,5,2,3,4
49.97,0,23262,IN,1955,65,S,F,2,0,2,5,1,1,2
39.98,0,23426,IN,1966,54,S,M,5,1,3,0,3,3,4
71.58,0,24264,IN,1977,43,S,M,0,0,2,5,2,2,1
32.6,0,25068,IN,1964,56,S,M,4,0,2,5,2,4,1
25.48,0,25318,IN,1971,49,S,M,0,1,2,2,0,0,0
32.27,0,25360,IN,1957,63,M,M,2,1,2,5,1,1,1
25.48,0,25771,IN,1956,64,S,F,3,0,4,2,4,1,3
23.78,0,26851,IN,1963,57,S,F,3,1,2,2,0,1,0
15.23,0,26996,IN,1972,48,S,F,2,0,0,2,1,2,2
